ID,CaseNumber,Date,Block,IUCR,PrimaryType,Description,LocationDescription,Arrest,Domestic,Beat,District,Ward,CommunityArea,FBICode,XCoordinate,YCoordinate,Year,UpdatedOn,Latitude,Longitude,Location
4121119,HL456059,07/01/2005 12:31:20 PM,008XX W 104TH ST,0880,THEFT,PURSE-SNATCHING,STREET,False,False,2232.0,22.0,34.0,73.0,06,1172657.0,1835881.0,2005.0,02/28/2018 03:56:25 PM,41.705089551,-87.643361934,"(41.705089551, -87.643361934)"
4748381,HM357432,05/17/2006 11:14:36 PM,024XX E 78TH ST,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,True,421.0,4.0,7.0,43.0,04B,1194024.0,1853729.0,2006.0,09/07/2021 03:41:02 PM,41.75356967,-87.564535841,"(41.75356967, -87.564535841)"
7396992,HS197120,03/05/2010 02:40:00 PM,065XX S CHAMPLAIN AVE,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,"SCHOOL, PUBLIC, BUILDING",False,False,321.0,3.0,20.0,42.0,26,1181693.0,1861749.0,2010.0,02/10/2018 03:50:01 PM,41.77587085,-87.609476619,"(41.77587085, -87.609476619)"
11747611,JC336677,07/05/2019 12:30:00 AM,075XX S HAMILTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE,False,False,611.0,6.0,18.0,71.0,07,1163197.0,1854398.0,2019.0,07/19/2019 03:40:03 PM,41.756105885,-87.677486801,"(41.756105885, -87.677486801)"
5152997,HM577273,09/02/2006 11:20:37 AM,001XX E 110TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,513.0,5.0,9.0,49.0,18,1179293.0,1832055.0,2006.0,02/10/2018 03:50:01 PM,41.694442007,-87.619177984,"(41.694442007, -87.619177984)"
13461891,JH262793,05/14/2024 10:23:00 AM,069XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,False,False,2424.0,24.0,49.0,1.0,08B,1163591.0,1945782.0,2024.0,05/22/2024 03:41:29 PM,42.006862961,-87.673467835,"(42.006862961, -87.673467835)"
4931057,HM546135,08/16/2006 07:00:00 PM,015XX W BELLE PLAINE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1923.0,19.0,47.0,6.0,07,1165192.0,1927307.0,2006.0,02/28/2018 03:56:25 PM,41.956132963,-87.668105417,"(41.956132963, -87.668105417)"
6681800,HP733001,12/14/2008 02:37:00 AM,008XX W RANDOLPH ST,0460,BATTERY,SIMPLE,STREET,True,False,1212.0,12.0,27.0,28.0,08B,1170617.0,1901202.0,2008.0,02/28/2018 03:56:25 PM,41.884382242,-87.648927826,"(41.884382242, -87.648927826)"
1333584,G032051,01/15/2001 07:28:35 PM,006XX W HARRISON ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST/MISLAID PROP,STREET,True,False,131.0,1.0,,,11,1172038.0,1897598.0,2001.0,08/17/2015 03:03:40 PM,41.874461408,-87.6438161,"(41.874461408, -87.6438161)"
11364026,JB327475,06/01/2018 10:00:00 AM,019XX W NELSON ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1931.0,19.0,32.0,5.0,11,1162977.0,1920267.0,2018.0,07/03/2018 03:53:07 PM,41.936861721,-87.676446625,"(41.936861721, -87.676446625)"
3324489,HK322967,04/24/2004 08:50:00 PM,015XX W 79TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GROCERY FOOD STORE,True,False,612.0,6.0,21.0,71.0,18,1167418.0,1852342.0,2004.0,02/28/2018 03:56:25 PM,41.750374594,-87.662076498,"(41.750374594, -87.662076498)"
11897544,JC518188,11/20/2019 11:49:00 AM,017XX N AUSTIN AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,2513.0,25.0,29.0,25.0,06,1136137.0,1910990.0,2019.0,11/27/2019 03:41:39 PM,41.911926549,-87.775310338,"(41.911926549, -87.775310338)"
6830980,HR231344,03/23/2009 09:00:00 AM,0000X W 87TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,622.0,6.0,21.0,44.0,07,1177741.0,1847294.0,2009.0,02/28/2018 03:56:25 PM,41.736295042,-87.624400851,"(41.736295042, -87.624400851)"
1672142,G453784,08/01/2001 05:24:02 PM,003XX E 47 ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,224.0,2.0,,,03,1179017.0,1873885.0,2001.0,08/17/2015 03:03:40 PM,41.809234567,-87.618916799,"(41.809234567, -87.618916799)"
7614222,HS418809,07/19/2010 02:03:00 PM,035XX S WENTWORTH AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,True,False,925.0,9.0,3.0,34.0,26,1175529.0,1881379.0,2010.0,02/10/2018 03:50:01 PM,41.829877621,-87.631485533,"(41.829877621, -87.631485533)"
3273930,HK301504,04/14/2004 03:00:00 PM,084XX S KINGSTON AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,SIDEWALK,False,True,423.0,4.0,7.0,46.0,26,1194635.0,1849484.0,2004.0,02/28/2018 03:56:25 PM,41.741906045,-87.562436164,"(41.741906045, -87.562436164)"
2286762,HH570281,08/10/2002 04:40:00 AM,002XX E 37TH ST,0610,BURGLARY,FORCIBLE ENTRY,"SCHOOL, PUBLIC, BUILDING",True,False,211.0,2.0,3.0,35.0,05,1178665.0,1880515.0,2002.0,02/28/2018 03:56:25 PM,41.827435856,-87.620005983,"(41.827435856, -87.620005983)"
11557099,JC105279,01/05/2019 03:00:00 AM,031XX W CHICAGO AVE,0320,ROBBERY,STRONGARM - NO WEAPON,RESTAURANT,False,False,1211.0,12.0,27.0,23.0,03,1155082.0,1905157.0,2019.0,01/18/2019 09:37:14 AM,41.895560955,-87.705868184,"(41.895560955, -87.705868184)"
13250753,JG472333,10/19/2023 07:00:00 PM,036XX S WELLS ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,915.0,9.0,3.0,34.0,07,1175213.0,1880919.0,2023.0,10/27/2023 03:41:33 PM,41.82862242,-87.632658693,"(41.82862242, -87.632658693)"
7399455,HS201262,03/10/2010 06:40:00 PM,064XX S OAKLEY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,825.0,8.0,15.0,66.0,08B,1162179.0,1861934.0,2010.0,02/10/2018 03:50:01 PM,41.776806976,-87.681008116,"(41.776806976, -87.681008116)"
8927069,HV599111,12/10/2012 04:00:00 PM,084XX S BRANDON AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE/HEALTH CHILD,RESIDENCE,False,True,424.0,4.0,10.0,46.0,26,1198945.0,1849736.0,2012.0,02/10/2018 03:50:01 PM,41.742490516,-87.54663635,"(41.742490516, -87.54663635)"
6810811,HR221100,03/17/2009 07:00:00 PM,002XX S WABASH AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,123.0,1.0,42.0,32.0,11,1176845.0,1899365.0,2009.0,02/04/2016 06:33:39 AM,41.879202837,-87.626113652,"(41.879202837, -87.626113652)"
2266320,HH547468,07/30/2002 10:30:00 PM,045XX N LINCOLN AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1911.0,19.0,47.0,4.0,06,1160499.0,1929999.0,2002.0,02/28/2018 03:56:25 PM,41.963618619,-87.685283169,"(41.963618619, -87.685283169)"
7182787,HR594248,10/17/2009 05:00:00 PM,022XX N LAWNDALE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2525.0,25.0,35.0,22.0,06,1151338.0,1914800.0,2009.0,02/28/2018 03:56:25 PM,41.922096569,-87.719365601,"(41.922096569, -87.719365601)"
6859777,HR266251,04/13/2009 08:30:00 AM,017XX N ROCKWELL ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1421.0,14.0,1.0,24.0,05,1158760.0,1911605.0,2009.0,02/28/2018 03:56:25 PM,41.91318019,-87.692182712,"(41.91318019, -87.692182712)"
13426696,JH222097,04/03/2024 04:30:00 PM,057XX N BROADWAY,1242,DECEPTIVE PRACTICE,COMPUTER FRAUD,SMALL RETAIL STORE,False,False,2013.0,20.0,48.0,77.0,11,1167272.0,1938247.0,2024.0,04/14/2024 03:40:18 PM,41.986108117,-87.66014284,"(41.986108117, -87.66014284)"
7062043,HR468608,08/06/2009 11:45:00 AM,065XX W FULLERTON AVE,0890,THEFT,FROM BUILDING,DEPARTMENT STORE,False,False,2512.0,25.0,36.0,19.0,06,1132115.0,1915232.0,2009.0,02/28/2018 03:56:25 PM,41.923637978,-87.789987521,"(41.923637978, -87.789987521)"
9355735,HW499156,10/19/2013 01:40:00 PM,102XX S MICHIGAN AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,511.0,5.0,9.0,49.0,18,1178992.0,1836888.0,2013.0,02/10/2018 03:50:01 PM,41.707711272,-87.620133488,"(41.707711272, -87.620133488)"
11769300,JC362579,07/24/2019 01:23:00 PM,067XX S EBERHART AVE,0320,ROBBERY,STRONGARM - NO WEAPON,ALLEY,False,False,321.0,3.0,20.0,42.0,03,1180740.0,1860396.0,2019.0,07/31/2019 03:53:00 PM,41.772180043,-87.613011742,"(41.772180043, -87.613011742)"
6214866,HP299623,04/24/2008 10:00:00 AM,039XX W MADISON ST,0880,THEFT,PURSE-SNATCHING,SIDEWALK,False,False,1122.0,11.0,28.0,26.0,06,1150028.0,1899720.0,2008.0,02/10/2018 03:50:01 PM,41.880741173,-87.724572141,"(41.880741173, -87.724572141)"
1463326,G194977,04/06/2001 11:00:00 AM,0000X E 99 PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,511.0,5.0,,,14,1178386.0,1838973.0,2001.0,08/17/2015 03:03:40 PM,41.713446546,-87.622289615,"(41.713446546, -87.622289615)"
2752565,HJ369299,05/17/2003 01:00:00 PM,031XX S CANAL ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,924.0,9.0,11.0,60.0,18,1173803.0,1884135.0,2003.0,02/28/2018 03:56:25 PM,41.837478841,-87.6377363,"(41.837478841, -87.6377363)"
7475309,HS277880,04/26/2010 11:40:00 PM,003XX E 136TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,533.0,5.0,9.0,54.0,08B,1181047.0,1815117.0,2010.0,02/10/2018 03:50:01 PM,41.64792153,-87.613274338,"(41.64792153, -87.613274338)"
11588475,JC143489,01/04/2019 03:00:00 PM,026XX W FOSTER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2011.0,20.0,40.0,4.0,11,1157864.0,1934436.0,2019.0,02/10/2019 03:56:51 PM,41.975848257,-87.694849642,"(41.975848257, -87.694849642)"
6232295,HP309888,04/30/2008 06:30:00 PM,004XX N MILWAUKEE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1323.0,12.0,27.0,24.0,14,1171268.0,1903424.0,2008.0,02/28/2018 03:56:25 PM,41.890465282,-87.646471978,"(41.890465282, -87.646471978)"
11768503,JC361788,07/23/2019 05:00:00 PM,008XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,OTHER,False,False,1833.0,18.0,2.0,8.0,06,1177338.0,1906181.0,2019.0,07/30/2019 03:41:26 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)"
1800068,G619087,10/11/2001 03:00:00 PM,066XX N BOSWORTH AV,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",True,False,2432.0,24.0,,,08B,1164774.0,1944269.0,2001.0,08/17/2015 03:03:40 PM,42.002686154,-87.669158582,"(42.002686154, -87.669158582)"
4924174,HM539827,08/14/2006 02:30:31 PM,009XX W CERMAK RD,0810,THEFT,OVER $500,OTHER,False,False,1233.0,12.0,25.0,31.0,06,1170388.0,1889613.0,2006.0,02/10/2018 03:50:01 PM,41.852586156,-87.650107444,"(41.852586156, -87.650107444)"
8103276,HT337828,06/08/2011 10:00:00 AM,064XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,723.0,7.0,16.0,68.0,08B,1171085.0,1862038.0,2011.0,02/10/2018 03:50:01 PM,41.776902341,-87.648356001,"(41.776902341, -87.648356001)"
4730591,HM338121,05/07/2006 05:00:00 PM,053XX S LAWNDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,822.0,8.0,23.0,62.0,14,1152612.0,1869031.0,2006.0,02/28/2018 03:56:25 PM,41.796476006,-87.715893898,"(41.796476006, -87.715893898)"
2878417,HJ523666,07/23/2003 12:00:00 PM,071XX W GRAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,2512.0,25.0,36.0,18.0,11,1128434.0,1915189.0,2003.0,02/10/2018 03:50:01 PM,41.923583187,-87.803514161,"(41.923583187, -87.803514161)"
2469529,HH787096,11/18/2002 03:06:58 PM,049XX S STATE ST,0460,BATTERY,SIMPLE,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,231.0,2.0,3.0,38.0,08B,1177111.0,1872201.0,2002.0,02/10/2018 03:50:01 PM,41.804656783,-87.625958436,"(41.804656783, -87.625958436)"
4237254,HL511785,07/27/2005 07:00:00 PM,003XX W 112TH ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,522.0,5.0,34.0,49.0,04B,1176153.0,1830658.0,2005.0,02/10/2018 03:50:01 PM,41.690679298,-87.630716063,"(41.690679298, -87.630716063)"
2709177,HJ329137,04/28/2003 07:00:00 AM,060XX S SPRINGFIELD AVE,0810,THEFT,OVER $500,STREET,False,False,823.0,8.0,13.0,65.0,06,1151412.0,1864051.0,2003.0,02/28/2018 03:56:25 PM,41.782833697,-87.720424644,"(41.782833697, -87.720424644)"
11769736,JC363240,07/24/2019 11:49:00 AM,092XX S PARNELL AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,RESIDENCE,False,True,2223.0,22.0,21.0,73.0,26,1174256.0,1843578.0,2019.0,07/31/2019 03:53:00 PM,41.726175906,-87.637278737,"(41.726175906, -87.637278737)"
4379870,HL674202,10/15/2005 05:06:37 AM,026XX E 75TH ST,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,False,False,421.0,4.0,7.0,43.0,08B,1195362.0,1855859.0,2005.0,02/10/2018 03:50:01 PM,41.759381635,-87.55956245,"(41.759381635, -87.55956245)"
2308323,HH582050,08/15/2002 12:20:00 PM,0000X W RANDOLPH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,122.0,1.0,42.0,32.0,18,1176079.0,1901284.0,2002.0,02/10/2018 03:50:01 PM,41.884485969,-87.628868402,"(41.884485969, -87.628868402)"
10824509,JA125913,01/19/2017 09:00:00 PM,028XX S DR MARTIN LUTHER KING JR DR,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,133.0,1.0,4.0,35.0,06,1179375.0,1886199.0,2017.0,02/14/2017 03:49:42 PM,41.843016958,-87.61722727,"(41.843016958, -87.61722727)"
1723843,G520920,08/31/2001 11:30:00 AM,007XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,1833.0,18.0,,,06,1177334.0,1905503.0,2001.0,08/17/2015 03:03:40 PM,41.896034755,-87.624131882,"(41.896034755, -87.624131882)"
5237080,HN114960,01/09/2007 08:20:00 AM,015XX W 80TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,612.0,6.0,21.0,71.0,05,1167549.0,1851682.0,2007.0,02/28/2018 03:56:25 PM,41.748560656,-87.661615335,"(41.748560656, -87.661615335)"
2024063,HH234816,03/11/2002 12:00:00 AM,031XX N LAKEWOOD AV,0810,THEFT,OVER $500,STREET,False,False,1931.0,19.0,,,06,1167095.0,1920839.0,2002.0,02/28/2018 03:56:25 PM,41.938343734,-87.661295992,"(41.938343734, -87.661295992)"
1529880,G274909,05/13/2001 02:00:00 AM,007XX W DIVISION ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1822.0,18.0,,,26,1171199.0,1908272.0,2001.0,08/17/2015 03:03:40 PM,41.903770001,-87.646582863,"(41.903770001, -87.646582863)"
1354901,G038539,01/18/2001 10:00:00 PM,081XX S EAST END AV,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,414.0,4.0,,,18,,,2001.0,08/17/2015 03:03:40 PM,,,
11486550,JB488634,10/24/2018 05:15:00 PM,012XX N MILWAUKEE AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,CTA TRAIN,False,False,1424.0,14.0,2.0,24.0,11,1165712.0,1908139.0,2018.0,10/31/2018 04:17:26 PM,41.90352381,-87.66674162,"(41.90352381, -87.66674162)"
4172517,HL501317,07/22/2005 04:00:00 PM,015XX N HALSTED ST,0890,THEFT,FROM BUILDING,OTHER,False,False,1822.0,18.0,27.0,8.0,06,1170736.0,1910225.0,2005.0,02/28/2018 03:56:25 PM,41.909139303,-87.648226263,"(41.909139303, -87.648226263)"
7731150,HS538829,09/28/2010 09:00:00 PM,041XX N KIMBALL AVE,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,False,False,1723.0,17.0,33.0,16.0,03,1152986.0,1927199.0,2010.0,02/10/2018 03:50:01 PM,41.956087835,-87.712980657,"(41.956087835, -87.712980657)"
2987677,HJ685505,10/10/2003 11:42:03 PM,109XX S VERNON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513.0,5.0,9.0,49.0,08B,1181183.0,1832581.0,2003.0,02/28/2018 03:56:25 PM,41.695842213,-87.612242099,"(41.695842213, -87.612242099)"
11131415,JA488198,09/30/2017 06:00:00 PM,034XX W 26TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1024.0,10.0,22.0,30.0,06,1153658.0,1886513.0,2017.0,02/10/2018 03:50:01 PM,41.844428252,-87.711594196,"(41.844428252, -87.711594196)"
10562652,HZ305269,06/13/2016 09:20:00 AM,054XX W AUGUSTA BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1524.0,15.0,37.0,25.0,08B,1139791.0,1906132.0,2016.0,09/07/2021 03:41:02 PM,41.898529608,-87.762005282,"(41.898529608, -87.762005282)"
1849993,G683892,11/13/2001 06:30:00 PM,048XX W RICE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,1531.0,15.0,,,18,1144002.0,1905178.0,2001.0,08/17/2015 03:03:40 PM,41.89583373,-87.746562314,"(41.89583373, -87.746562314)"
9722704,HX373064,08/04/2014 12:16:00 AM,086XX S COLFAX AVE,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,False,False,423.0,4.0,7.0,46.0,04B,1194992.0,1848236.0,2014.0,02/10/2018 03:50:01 PM,41.738472646,-87.56116918,"(41.738472646, -87.56116918)"
6053337,HP153423,01/31/2008 09:32:22 PM,027XX W ARTHUR AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE PORCH/HALLWAY,False,False,2412.0,24.0,50.0,2.0,26,1156683.0,1943010.0,2008.0,02/28/2018 03:56:25 PM,41.999399777,-87.698959091,"(41.999399777, -87.698959091)"
8768267,HV442789,08/22/2012 10:00:00 PM,106XX S WALDEN PKWY,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2212.0,22.0,19.0,72.0,14,1165430.0,1834072.0,2012.0,02/10/2018 03:50:01 PM,41.700281203,-87.669877455,"(41.700281203, -87.669877455)"
3802929,HL169770,02/08/2005 11:00:00 AM,072XX W FOSTER AVE,0860,THEFT,RETAIL THEFT,OTHER,False,False,1613.0,16.0,41.0,10.0,06,1126884.0,1933734.0,2005.0,02/28/2018 03:56:25 PM,41.974498987,-87.808792534,"(41.974498987, -87.808792534)"
4178444,HL505188,07/24/2005 05:00:00 PM,052XX N OAKVIEW AVE,0460,BATTERY,SIMPLE,OTHER,True,False,1614.0,16.0,41.0,76.0,08B,1117315.0,1933551.0,2005.0,02/28/2018 03:56:25 PM,41.9741522,-87.843985377,"(41.9741522, -87.843985377)"
2991083,HJ682669,10/09/2003 05:40:00 PM,037XX W ROOSEVELT RD,1320,CRIMINAL DAMAGE,TO VEHICLE,GAS STATION,False,False,1011.0,10.0,24.0,29.0,14,1151372.0,1894447.0,2003.0,02/10/2018 03:50:01 PM,41.866245207,-87.719775451,"(41.866245207, -87.719775451)"
9464494,HX116908,01/16/2014 02:00:00 PM,015XX S TRUMBULL AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,VACANT LOT/LAND,False,False,1021.0,10.0,24.0,29.0,17,1153617.0,1892328.0,2014.0,02/04/2016 06:33:39 AM,41.860386108,-87.711590145,"(41.860386108, -87.711590145)"
9994220,HY184262,03/09/2015 12:00:00 AM,080XX S WOLCOTT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,611.0,6.0,18.0,71.0,14,1165087.0,1851332.0,2015.0,08/17/2015 03:03:40 PM,41.747652594,-87.670646878,"(41.747652594, -87.670646878)"
6222269,HP306810,04/29/2008 08:49:48 AM,046XX S WASHTENAW AVE,1513,PROSTITUTION,SOLICIT FOR BUSINESS,STREET,True,False,912.0,9.0,12.0,58.0,16,1159151.0,1873692.0,2008.0,02/28/2018 03:56:25 PM,41.809135012,-87.691787056,"(41.809135012, -87.691787056)"
5057694,HM662394,10/15/2006 10:40:00 PM,047XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,STREET,False,False,224.0,2.0,3.0,38.0,08B,1178842.0,1873586.0,2006.0,02/28/2018 03:56:25 PM,41.808418076,-87.619567769,"(41.808418076, -87.619567769)"
11962366,JD128775,01/25/2020 09:30:00 PM,132XX S ELLIS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,True,533.0,5.0,9.0,54.0,08B,1185544.0,1817626.0,2020.0,02/01/2020 03:42:05 PM,41.654702351,-87.596743161,"(41.654702351, -87.596743161)"
7489819,HS293120,05/05/2010 06:17:00 PM,054XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,False,False,934.0,9.0,20.0,61.0,08B,1171892.0,1868942.0,2010.0,02/10/2018 03:50:01 PM,41.795830016,-87.645195004,"(41.795830016, -87.645195004)"
11091016,JA435874,09/17/2017 08:30:00 PM,052XX S HOYNE AVE,1360,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,932.0,9.0,16.0,61.0,26,1163255.0,1869610.0,2017.0,02/10/2018 03:50:01 PM,41.797848451,-87.67684866,"(41.797848451, -87.67684866)"
4664609,HM263042,03/31/2006 06:35:00 AM,054XX S SEELEY AVE,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,APARTMENT,True,True,915.0,9.0,16.0,61.0,08B,1163614.0,1868678.0,2006.0,09/07/2021 03:41:02 PM,41.795283396,-87.675558296,"(41.795283396, -87.675558296)"
2178884,HH435905,06/11/2002 06:45:00 PM,100XX W OHARE ST,0810,THEFT,OVER $500,AIRPORT/AIRCRAFT,False,False,1651.0,16.0,41.0,76.0,06,1100658.0,1934241.0,2002.0,02/28/2018 03:56:25 PM,41.976290414,-87.905227221,"(41.976290414, -87.905227221)"
2114643,HH351712,05/05/2002 06:10:23 PM,064XX N GREENVIEW AVE,0460,BATTERY,SIMPLE,STREET,True,True,2432.0,24.0,40.0,1.0,08B,1165100.0,1943065.0,2002.0,02/28/2018 03:56:25 PM,41.999375405,-87.667993677,"(41.999375405, -87.667993677)"
8753693,HV428933,08/13/2012 06:00:00 PM,013XX W 87TH ST,0454,BATTERY,AGG PO HANDS NO/MIN INJURY,GAS STATION,True,False,613.0,6.0,21.0,71.0,08B,1168699.0,1847067.0,2012.0,02/10/2018 03:50:01 PM,41.735871734,-87.657534129,"(41.735871734, -87.657534129)"
11313203,JB261146,05/12/2018 10:09:00 AM,008XX W VAN BUREN ST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1232.0,12.0,27.0,28.0,06,1170957.0,1898392.0,2018.0,05/19/2018 03:48:17 PM,41.876663961,-87.64776174,"(41.876663961, -87.64776174)"
2930009,HJ571072,08/18/2003 06:30:00 PM,048XX W LAKE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,True,False,1532.0,15.0,28.0,25.0,18,1144113.0,1901841.0,2003.0,02/28/2018 03:56:25 PM,41.886674531,-87.746238489,"(41.886674531, -87.746238489)"
11534276,JB551641,12/10/2018 06:00:00 PM,051XX W NEWPORT AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1634.0,16.0,31.0,15.0,06,1141559.0,1922454.0,2018.0,12/17/2018 04:19:24 PM,41.943286419,-87.755107212,"(41.943286419, -87.755107212)"
4314010,HL622234,09/19/2005 01:00:00 PM,0000X E RANDOLPH ST,0890,THEFT,FROM BUILDING,GOVERNMENT BUILDING/PROPERTY,False,False,122.0,1.0,42.0,32.0,06,1177139.0,1901298.0,2005.0,02/28/2018 03:56:25 PM,41.884500442,-87.624975563,"(41.884500442, -87.624975563)"
1458505,G188528,03/26/2001 12:00:00 PM,065XX S VERNON AV,0560,ASSAULT,SIMPLE,APARTMENT,False,True,312.0,3.0,,,08A,1180331.0,1861752.0,2001.0,08/17/2015 03:03:40 PM,41.775910433,-87.61446945,"(41.775910433, -87.61446945)"
9929076,HY117190,01/16/2015 12:20:00 PM,027XX N MILWAUKEE AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,1412.0,14.0,35.0,22.0,06,1153986.0,1917838.0,2015.0,02/10/2018 03:50:01 PM,41.930380649,-87.709554828,"(41.930380649, -87.709554828)"
5799093,HN607792,09/23/2007 10:00:00 PM,055XX N LAKEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2013.0,20.0,48.0,77.0,14,1166635.0,1936959.0,2007.0,02/28/2018 03:56:25 PM,41.982587525,-87.662522796,"(41.982587525, -87.662522796)"
6269945,HP335980,05/14/2008 09:40:00 PM,004XX E 76TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,624.0,6.0,6.0,69.0,18,1180319.0,1854711.0,2008.0,02/28/2018 03:56:25 PM,41.756589472,-87.614729085,"(41.756589472, -87.614729085)"
4504443,HL811246,12/27/2005 07:15:00 AM,089XX S HERMITAGE AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,2221.0,22.0,21.0,71.0,06,1166241.0,1845460.0,2005.0,02/28/2018 03:56:25 PM,41.731514496,-87.666584965,"(41.731514496, -87.666584965)"
7802956,HS612616,11/12/2010 07:00:00 PM,071XX S CLYDE AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,333.0,3.0,5.0,43.0,06,1191442.0,1858144.0,2010.0,02/04/2016 06:33:39 AM,41.765747716,-87.573854926,"(41.765747716, -87.573854926)"
11696894,JC275073,05/14/2019 06:00:00 PM,075XX S STONY ISLAND AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,411.0,4.0,8.0,43.0,06,1188225.0,1855466.0,2019.0,06/30/2019 03:41:21 PM,41.758476389,-87.585731423,"(41.758476389, -87.585731423)"
